Link,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTE3OTM2NzIwMTU3MzoxNjg1MDIyNjg5OnNwX2J0ZjoyMDA5MjUyNTk3OTY5ODo6MDo6&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022689%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['Care Instructions: Wipe with Damp Cloth', 'Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>', 'USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>', 'Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>', 'Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>', 'Closure Type: Zipper; Lining Description: Polyester; Age Range Description: Adult<br>']",B09VTCNN75,"['Product Dimensions :', '30 x 18 x 42 cm; 700 Grams', 'Date First Available :', '17 March 2022', 'Manufacturer :', 'FUR JADEN', 'ASIN :', 'B09VTCNN75', 'Item model number :', 'BM83', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002', 'Packer :', 'Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002', 'Item Weight :', '700 g', 'Item Dimensions LxWxH :', '30 x 18 x 42 Centimeters', 'Net Quantity :', '1.00 Unit', 'Generic Name :', 'Anti Theft Laptop Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",FUR JADEN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjI4NTk2Mjc2Mzg1MTQ5OjE2ODUwMjI3MDQ6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzQ0OTg6OjA6Og&url=%2FMokobara-Backpack-Leather-Resistant-College%2Fdp%2FB09WVGDV1V%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022704%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Green, Water resistant: Yes. <br>', 'PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4� laptop <br>', 'MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve <br>', 'HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>', 'Closure Type: Zipper; Color Name: Green Energy (Limited Edition); Lining Description: Polyester; Age Range Description: Adult; Pattern Name: Solid <br>']",B09WVGDV1V,"['Product Dimensions :', '41 x 29 x 14 cm; 800 Grams', 'Date First Available :', '30 March 2022', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'ASIN :', 'B09WVGDV1V', 'Item model number :', 'TSBPK12CND22001', 'Country of Origin :', 'China', 'Department :', 'unisex-adult', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)', 'Packer :', 'Mokobara', 'Importer :', 'Mokobara', 'Item Weight :', '800 g', 'Item Dimensions LxWxH :', '41 x 29 x 14 Centimeters', 'Net Quantity :', '1.00 count', 'Generic Name :', 'The Backpack - Nice and Dusty', 'Best Sellers Rank:', 'Customer Reviews:']",Designed By Mokobara Lifestyle Private Limited
https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-51,[],B09WVGDV1V,[],Designed By Mokobara Lifestyle Private Limited
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-52,"['Outer material: synthetic, color: Tan', 'Waterproof, Capacity: 27 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)', 'Number of compartments: 2; Laptop compatibility: yes, laptop size: 16strap type: adjustable', 'Warranty type: Manufacturer; one year warranty against all manufacturing defects, workmanship, assistance during time of claim of warranty', 'Closure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket', 'Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .', 'Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .']",B07G4F3758,"['Product Dimensions :', '48 x 33 x 18 cm; 600 Grams', 'Date First Available :', '2 August 2018', 'Manufacturer :', 'Gear', 'ASIN :', 'B07G4F3758', 'Item model number :', 'LBPVG2LTH1901', 'Country of Origin :', 'India', 'Department :', 'Men', 'Manufacturer :', 'Gear, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Packer :', 'Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Item Weight :', '600 g', 'Item Dimensions LxWxH :', '48 x 33 x 18 Centimeters', 'Net Quantity :', '1 count', 'Included Components :', 'Laptop Backpack', 'Generic Name :', 'Bag', 'Best Sellers Rank:', 'Customer Reviews:']",Gear
https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-53,"[""Style meets Function: Designed for 15.6� Lenovo laptops, the backpack walks the line between function and form. It utilizes durable materials, and robust features set to cater to its audience's every need. Ideal for professionals looking for a stylish and versatile backpack for a variety of occasions"", 'Sturdy & Durable: Fleece-lined laptop compartment that fights dust and damage. Water-resistant, joint material design and tough coated base help withstand daily wear and tear', 'Travel friendly backpack with Uncompromising storage space for devices and essentials: The backpack comes with a ventilated and well-padded back panel for extra breathability. Adjustable shoulder straps offer the perfect fit. Spacious main compartment and Stretchy polyester side pockets offer quick access to your essentials', 'Styled in classic dark blue and dark grey, the colors accentuate the sturdy materials the bag is constructed of']",B08R7S55H4,"['Product Dimensions :', '32 x 12.5 x 43.5 cm; 640 Grams', 'Date First Available :', '23 December 2020', 'Manufacturer :', 'Lenovo', 'ASIN :', 'B08R7S55H4', 'Item model number :', 'GX41B33569', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Lenovo, #43/3, Maruthi Mandira, Arisina Kunta, Next to Holiday Plam Hotel, Nelamangala, Bangalore 562123, India', 'Packer :', '#43/3, Maruthi Mandira, Arisina Kunta, Next to Holiday Plam Hotel, Nelamangala, Bangalore 562123, India', 'Item Weight :', '640 g', 'Item Dimensions LxWxH :', '32 x 12.5 x 43.5 Centimeters', 'Generic Name :', 'Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",Lenovo
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-54,"['Innovative Design: AirCase Laptop Backpack is made of Premium Vegan Leather for your 15.6 Inch Laptop. This Laptop Backpack has 2 Front Pocket and 2 Main Compartment for Laptop, Tablet and other Main compartment for wallets dairy, clothes, etc. There is two way Cortical Tail Zipper with leather pull tail, Fashionable and Novel, keeping up with the current trend.', 'Large Storage: There is 2 Main Compartment One for 15.6 inch Laptop, Tablet with a secure Velcro closure and other for main compartment for your other belonging like Cloth, Wallet, Book, Diary, etc. There is also 2 front zipper pocket for Mobile, Charger, Power Adapter, Cable, Power Bank, Keys etc.convenient to carry at school college office travelling for students boys girls', 'Light weight & Durable: It is made of Premium Vegan Leather for 15.6 inch laptop. Ruggedized water-resistant base helps to protect from the elements. Water Resistant Base which protect your belonging from getting wet. waterproof latest smart stylish spacious rucksack luggage tourist travel bagpack.', 'Shoulder Straps: Breathable Mesh Padding at back which is design for back relief and shoulder straps for extra comfort with adjustable side straps for a better fit.', 'Specifications:- Work with -15.6"" Laptops and Under, CAPACITY- 22L, DIMENSIONS � 46-cm X 29-cm X 19-cm, WEIGHT - 0.58 kg, WARRANTY � 1 Year under Manufacturing Defect Only.']",B07QN4KXWG,"['Product Dimensions :', '29.01 x 46 x 19 cm; 580 Grams', 'Date First Available :', '11 April 2019', 'Manufacturer :', 'AirCase', 'ASIN :', 'B07QN4KXWG', 'Item model number :', 'C34-P', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'AirCase, Istuff365, Godown No.H-3, Dharam Complex, Thane-421302', 'Packer :', 'Istuff365, Godown No.H-3, Dharam Complex, Thane-421302', 'Item Weight :', '580 g', 'Item Dimensions LxWxH :', '29 x 46 x 19 Centimeters', 'Net Quantity :', '1 Unit', 'Included Components :', '1 Laptop Backpack', 'Generic Name :', 'Laptop Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",AirCase
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-55,"['Lightweight yet durable backpack/daypack for school use or everyday outings', 'Front storage pocket keeps smaller items neatly organized and easy to access', 'Mesh pockets on both sides to accommodate your water bottle and umbrella', 'Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects', 'Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester']",B09B277CR5,"['Product Dimensions :', '32 x 46 x 16 cm; 350 Grams', 'Date First Available :', '22 July 2021', 'Manufacturer :', 'Safari Industries', 'ASIN :', 'B09B277CR5', 'Item model number :', 'SPARTAN19CBTEA', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Packer :', '302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Importer :', '302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Item Weight :', '350 g', 'Item Dimensions LxWxH :', '32 x 46 x 16 Centimeters', 'Generic Name :', 'Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",Safari Industries
https://www.amazon.in/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-56,"['Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Dimensions: 48 x 33 x 23 cm Warranty: 12 months', '3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.', ""Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!"", 'Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.', ""Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.""]",B097JHQH13,"['Product Dimensions :', '23 x 33 x 48 cm; 510 Grams', 'Date First Available :', '1 February 2022', 'Manufacturer :', 'Safari', 'ASIN :', 'B097JHQH13', 'Item model number :', 'GLITTER19CBBLK', 'Country of Origin :', 'Bangladesh', 'Department :', 'girls', 'Manufacturer :', 'Safari, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Packer :', '302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Importer :', '302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Item Weight :', '510 g', 'Item Dimensions LxWxH :', '23 x 33 x 48 Centimeters', 'Generic Name :', 'Casual Daypack', 'Best Sellers Rank:', 'Customer Reviews:']",Safari
https://www.amazon.in/Tabelito-Office-Laptop-Briefcase-Women/dp/B08FKXCJNQ/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-57,"[""Made of durable water-resistant exterior fabric as well as protective soft padded interior. Laced with zippers for a long life span. it's also called such as side bag for men and sling bags for men .bag for men"", ""Laptop bags Ultra Protection: Tabelito laptop shoulder bag features protective padding at the bottom of the individual laptop compartment and ultra-thick. you can use it as bags for mens ,side bag for men / side bag for men / office bag for women / gift for men . it's can be use as a interview bag or interview purpose"", 'Well-organized: The main compartment features a laptop slot and a tablet slot for up to 11"" iPad Pro with smart case & keyboard. its also use as a office bag for women , office bag for men', 'Compact and Easy to Carry: Being lightweight, this bag can be comfortably carried with the handle . you can use it such as shoulder bag men , messenger bags for men , leather laptop bags for men/ laether briefcase / leather bag for men / office bag for women / laptop accessories / backpack for women', 'Adjustable shoulder strap, or hang on your suitcase through the luggage strap or slipped inside your backpack, messenger bag', 'Bag is perfect to carry laptops notebook up to 15.6 inch include 2019 New MacBook Pro 16 , MacBook Pro (Retina) 15, and other 14-15.6 inch Dell XPS / HP', 'Two front pockets With small and large pockets, and multiple elastic bands to make it easier than ever to organize accessories such as charger, cable, mouse, hub etc.']",B08FKXCJNQ,"['Product Dimensions :', '33 x 44 x 9 cm; 499 Grams', 'Date First Available :', '10 August 2020', 'Manufacturer :', 'Tabelito', 'ASIN :', 'B08FKXCJNQ', 'Item model number :', 'TAB-BC-G', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Tabelito, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala)', 'Packer :', '9958166528', 'Importer :', '9958166528', 'Item Weight :', '499 g', 'Item Dimensions LxWxH :', '33 x 44 x 9 Centimeters', 'Net Quantity :', '1 U', 'Included Components :', 'Laptop Briefcase', 'Generic Name :', 'Laptop Briefcase', 'Best Sellers Rank:', 'Customer Reviews:']",Tabelito
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BXQZ6Q85/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1685022704&sprefix=ba%2Caps%2C283&sr=8-58,"['Material: High Quality Polyester', '1 large compartment and 1 easy-access pocket', 'Laptop Size: 15.6 inch and below', 'Dimensions: LxWxH - 12 x 4.5 x 17 inches', 'USB / Reflector Logo / Adjustable Padded Shoulder Straps / Bottle holder / Padded Top Handle']",B0BXQZ6Q85,"['Product Dimensions :', '30.5 x 11.5 x 43.2 cm; 650 Grams', 'Date First Available :', '7 March 2023', 'Manufacturer :', 'ADISA', 'ASIN :', 'B0BXQZ6Q85', 'Item model number :', 'BP045', 'Country of Origin :', 'India', 'Department :', 'Men', 'Manufacturer :', 'ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Packer :', 'ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Item Weight :', '650 g', 'Item Dimensions LxWxH :', '30.5 x 11.5 x 43.2 Centimeters', 'Net Quantity :', '1 Piece', 'Included Components :', 'Laptop backpack', 'Generic Name :', 'Laptop backpack', 'Best Sellers Rank:', 'Customer Reviews:']",ADISA
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjI4NTk2Mjc2Mzg1MTQ5OjE2ODUwMjI3MDQ6c3BfbXRmOjIwMDYzNzg0NDU4Mjk4OjowOjo&url=%2Fuppercase-Backpack-1600EBP1-repellent-sustainable%2Fdp%2FB0B5N9TY9C%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022704%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"['Padded laptop compartment fits up to 14 inch laptop, Front Access pocket & Back padding with Air mesh']",B0B5N9TY9C,"['Product Dimensions :', '14.5 x 30.3 x 43 cm; 0.35 Grams', 'Date First Available :', '1 July 2022', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd.', 'ASIN :', 'B0B5N9TY9C', 'Item model number :', '1600EBP1TBL', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India', 'Item Weight :', '0.35 g', 'Item Dimensions LxWxH :', '14.5 x 30.3 x 43 Centimeters', 'Net Quantity :', '1.00 count', 'Best Sellers Rank:', 'Customer Reviews:']",Acefour Accessories Pvt. Ltd.
